Uniqueid,V2,date,company_name,city,county,number_active_cases,number_recovered_cases,total_number_of_cases,address,industry,cleaned_address,cleaned_city,cleaned_county,cleaned_company,year,month,yearmon
123,737,1/18/21,Bell & Company,North Little Rock,Pulaski,7,2,9,NA,Finance and Insurance,NA,north little rock,pulaski,bell & company,2021,Jan,2021-01
123,753,1/21/21,Bell & Company,North Little Rock,Pulaski,5,5,10,NA,Finance and Insurance,NA,north little rock,pulaski,bell & company,2021,Jan,2021-01
124,742,1/18/21,L'Oreal Manufacturing center,North Little Rock,Pulaski,5,11,16,NA,Manufacturing,NA,north little rock,pulaski,l'oreal manufacturing center,2021,Jan,2021-01
125,752,1/21/21,Aerojet Rocketdyne,Camden,Ouachita,5,46,51,NA,Manufacturing,NA,camden,ouachita,aerojet rocketdyne,2021,Jan,2021-01
126,759,1/25/21,City of Camden,Camden,Ouachita,6,2,8,NA,Public Administration,NA,camden,ouachita,city of camden,2021,Jan,2021-01
127,774,2/1/21,SYKES Enterprises Call Center,Ft Smith,Sebastian,6,23,29,NA,"Administrative and Support and Waste Management and
Remediation Services",NA,fort_smith,sebastian,sykes enterprises call center,2021,Feb,2021-02
127,796,2/11/21,SYKES Enterprises Call Center,Ft Smith,Sebastian,5,30,35,NA,"Administrative and Support and Waste Management and
Remediation Services",NA,fort_smith,sebastian,sykes enterprises call center,2021,Feb,2021-02
128,781,2/4/21,SYKES Enterprises Call Center,Maumelle,Pulaski,5,7,12,NA,Retail Trade,NA,maumelle,pulaski,sykes enterprises call center,2021,Feb,2021-02
129,776,2/1/21,Welspun Pipes Inc.,Little Rock,Pulaski,5,33,38,NA,Manufacturing,NA,little rock,pulaski,welspun pipes inc.,2021,Feb,2021-02
129,778,2/4/21,Welspun Pipes Inc.,Little Rock,Pulaski,6,33,39,NA,Manufacturing,NA,little rock,pulaski,welspun pipes inc.,2021,Feb,2021-02
130,782,2/8/21,Claudia's Canine Bakery,Maumelle,Pulaski,10,9,19,NA,Manufacturing,NA,maumelle,pulaski,claudia's canine bakery,2021,Feb,2021-02
130,790,2/11/21,Claudia's Canine Bakery,Maumelle,Pulaski,9,10,19,NA,Manufacturing,NA,maumelle,pulaski,claudia's canine bakery,2021,Feb,2021-02
131,784,2/8/21,De Wafelbakkers,North Little Rock,Pulaski,6,34,40,NA,Manufacturing,NA,north little rock,pulaski,de wafelbakkers,2021,Feb,2021-02
131,792,2/11/21,De Wafelbakkers,North Little Rock,Pulaski,6,37,43,NA,Manufacturing,NA,north little rock,pulaski,de wafelbakkers,2021,Feb,2021-02
132,785,2/8/21,Great Dane Trailers,Jonesboro,Craighead,5,27,32,NA,Manufacturing,NA,jonesboro,craighead,great dane trailers,2021,Feb,2021-02
132,793,2/11/21,Great Dane Trailers,Jonesboro,Craighead,8,27,35,NA,Manufacturing,NA,jonesboro,craighead,great dane trailers,2021,Feb,2021-02
133,786,2/8/21,Lamb & Associates Packaging,Maumelle,Pulaski,5,7,12,NA,Manufacturing,NA,maumelle,pulaski,lamb & associates packaging,2021,Feb,2021-02
133,794,2/11/21,Lamb & Associates Packaging,Maumelle,Pulaski,6,9,15,NA,Manufacturing,NA,maumelle,pulaski,lamb & associates packaging,2021,Feb,2021-02
134,797,2/22/21,Wapsi Fly Co.,Mountain Home,Baxter,5,1,6,NA,Manufacturing,NA,mountain home,baxter,wapsi fly co.,2021,Feb,2021-02
134,799,2/25/21,Wapsi Fly Co.,Mountain Home,Baxter,5,1,6,NA,Manufacturing,NA,mountain home,baxter,wapsi fly co.,2021,Feb,2021-02
135,798,2/25/21,Rheem Manufacturing,Fort Smith,Sebastian,6,66,72,NA,Manufacturing,NA,fort_smith,sebastian,rheem manufacturing,2021,Feb,2021-02
136,800,2/25/21,Twin Rivers Paper,Pine Bluff,Jefferson,5,17,22,NA,Manufacturing,NA,pine_bluff,jefferson,twin rivers paper,2021,Feb,2021-02
137,801,2/25/21,Wilkerson's Jewelry,Stuttgart,Arkansas,5,2,7,NA,Retail Trade,NA,stuttgart,arkansas,wilkerson's jewelry,2021,Feb,2021-02
138,802,3/1/21,McLarty Daniel Chevrolet,Springdale,Washington,7,3,10,NA,Retail Trade,NA,springdale,washington,mclarty daniel chevrolet,2021,Mar,2021-03
138,803,3/4/21,McLarty Daniel Chevrolet,Springdale,Washington,7,4,11,NA,Retail Trade,NA,springdale,washington,mclarty daniel chevrolet,2021,Mar,2021-03
139,804,3/15/21,Klein Tools,Ft Smith,Sebastian,16,5,21,NA,Manufacturing,NA,fort_smith,sebastian,klein tools,2021,Mar,2021-03
139,806,3/18/21,Klein Tools,Ft Smith,Sebastian,16,7,23,NA,Manufacturing,NA,fort_smith,sebastian,klein tools,2021,Mar,2021-03
139,808,3/22/21,Klein Tools,Ft Smith,Sebastian,5,21,26,NA,Manufacturing,NA,fort_smith,sebastian,klein tools,2021,Mar,2021-03
140,807,3/22/21,K&K Veterinary Supply,Tontitown,Washington,6,6,12,NA,Manufacturing,NA,tontitown,washington,k&k veterinary supply,2021,Mar,2021-03
141,809,4/8/21,First Security Bank,Mountain Home,Baxter,5,2,7,NA,Finance and Insurance,NA,mountain home,baxter,first security bank,2021,Apr,2021-04
142,163,6/25/20,Butterball,Ozark,Franklin,8,5,13,NA,NA,NA,ozark,franklin,butterball,2020,Jun,2020-06
142,190,7/3/20,Butterball,Ozark,Franklin,5,12,17,NA,NA,NA,ozark,franklin,butterball,2020,Jul,2020-07
142,262,7/24/20,Butterball,Ozark,Franklin,7,24,31,NA,NA,NA,ozark,franklin,butterball,2020,Jul,2020-07
143,589,11/30/20,Butterball,Jonesboro,Craighead,5,17,22,NA,Manufacturing,NA,jonesboro,craighead,butterball,2020,Nov,2020-11
144,32,5/29/20,Tyson,Rogers,Benton,5,1,6,NA,NA,NA,rogers,benton,tyson,2020,May,2020-05
145,2,5/19/20,Tyson,Various Locations,---,14,32,46,NA,NA,NA,various locations,---,tyson,2020,May,2020-05
146,3,5/19/20,Nebo Poultry,"Dardanelle, Russellville","Yell, Pope",14,0,14,NA,NA,NA,"dardanelle, russellville","yell, pope",nebo poultry,2020,May,2020-05
146,9,5/22/20,Nebo Poultry,"Dardanelle, Russellville","Yell, Pope",48,2,50,NA,NA,NA,"dardanelle, russellville","yell, pope",nebo poultry,2020,May,2020-05
147,706,1/7/21,George's Poultry,Springdale,Washington,8,86,94,Kansas St.,Manufacturing,kansas st,springdale,washington,georges_poultry,2021,Jan,2021-01
